SourceWebsite,City,Country,ScrapeDateTime,Temperature_C,FeelsLike_C,Humidity_%,WindSpeed_kmh,Condition,Precipitation
TimeAndDate,Buenos Aires,Argentina,2026-03-31,29.0,,100.0,,,
TimeAndDate,London,United Kingdom,2026-04-01T20:24:35.569398+00:00,11.0,10.0,67.0,7.0,Overcast.,5.0
TimeAndDate,London,United Kingdom,2026-03-31,20.0,,100.0,,,
TimeAndDate,Paris,France,2026-04-01T20:24:37.089831+00:00,9.0,8.0,94.0,6.0,Fog.,4.0
TimeAndDate,Paris,France,2026-03-31,17.0,,100.0,,,
TimeAndDate,Berlin,Germany,2026-04-01T20:24:38.628809+00:00,6.0,4.0,76.0,9.0,Clear.,0.0
TimeAndDate,Berlin,Germany,2026-03-31,16.0,,100.0,,,
TimeAndDate,Madrid,Spain,2026-04-01T20:24:40.219880+00:00,13.0,13.0,38.0,4.0,Clear.,0.0
TimeAndDate,Madrid,Spain,2026-03-31,21.0,,100.0,,,
TimeAndDate,Rome,Italy,2026-04-01T20:24:41.857971+00:00,12.0,10.0,54.0,24.0,Passing clouds.,0.0
TimeAndDate,Rome,Italy,2026-03-31,19.0,,93.0,,,
TimeAndDate,Cairo,Egypt,2026-04-01T20:24:43.236212+00:00,24.0,25.0,41.0,28.0,Mostly cloudy.,0.0
TimeAndDate,Cairo,Egypt,2026-03-31,27.0,,88.0,,,
TimeAndDate,Nairobi,Kenya,2026-04-01T20:24:44.867780+00:00,20.0,20.0,69.0,19.0,Passing clouds.,10.0
TimeAndDate,Nairobi,Kenya,2026-03-31,27.0,,94.0,,,
TimeAndDate,Johannesburg,South Africa,2026-04-01T20:24:46.487987+00:00,23.0,25.0,51.0,11.0,Passing clouds.,0.0
TimeAndDate,Johannesburg,South Africa,2026-03-31,26.0,,99.0,,,
TimeAndDate,Dubai,United Arab Emirates,2026-04-01T20:24:48.234710+00:00,25.0,26.0,47.0,17.0,Clear.,0.0
TimeAndDate,Dubai,United Arab Emirates,2026-03-31,34.0,,94.0,,,
TimeAndDate,Mumbai,India,2026-04-01T20:24:49.841859+00:00,28.0,31.0,72.0,3.0,Haze.,0.0
TimeAndDate,Mumbai,India,2026-03-31,35.0,,89.0,,,
TimeAndDate,Tokyo,Japan,2026-04-01T20:24:51.312657+00:00,10.0,8.0,96.0,14.0,Sprinkles. Overcast.,87.0
TimeAndDate,Tokyo,Japan,2026-03-31,21.0,,98.0,,,
TimeAndDate,Seoul,South Korea,2026-04-01T20:24:52.979717+00:00,4.0,4.0,93.0,2.0,Fog.,0.0
TimeAndDate,Seoul,South Korea,2026-03-31,21.0,,100.0,,,
TimeAndDate,Singapore,Singapore,2026-04-01T20:24:55.086514+00:00,27.0,30.0,84.0,6.0,Passing clouds.,1.0
TimeAndDate,Singapore,Singapore,2026-03-31,35.0,,94.0,,,
TimeAndDate,Sydney,Australia,2026-04-01T20:24:56.722884+00:00,19.0,19.0,88.0,9.0,Clear.,0.0
TimeAndDate,Sydney,Australia,2026-03-31,30.0,,100.0,,,
TimeAndDate,Melbourne,Australia,2026-04-01T20:24:58.294472+00:00,11.0,10.0,94.0,7.0,Clear.,0.0
TimeAndDate,Melbourne,Australia,2026-03-31,31.0,,100.0,,,
TimeAndDate,Auckland,New Zealand,2026-04-01T20:25:00.314436+00:00,17.0,17.0,83.0,6.0,Clear.,0.0
TimeAndDate,Auckland,New Zealand,2026-03-31,27.0,,100.0,,,
TimeAndDate,Beirut,Lebanon,2026-04-01T20:25:03.351298+00:00,14.0,14.0,86.0,7.0,Light rain. Overcast.,30.0
TimeAndDate,Beirut,Lebanon,2026-03-31,24.0,,94.0,,,
TimeAndDate,Beirut,Lebanon,2026-03-30,24.0,,94.0,,,
TimeAndDate,New York,United States,2026-04-01T20:25:05.114557+00:00,23.0,25.0,56.0,9.0,Mostly cloudy.,21.0
TimeAndDate,New York,United States,2026-03-31,27.0,,97.0,,,
TimeAndDate,New York,United States,2026-03-30,27.0,,97.0,,,
TimeAndDate,Los Angeles,United States,2026-04-01T20:25:08.879346+00:00,20.0,20.0,53.0,15.0,Sunny.,5.0
TimeAndDate,Los Angeles,United States,2026-03-31,35.0,,97.0,,,
TimeAndDate,Los Angeles,United States,2026-03-30,35.0,,97.0,,,
TimeAndDate,Chicago,United States,2026-04-01T20:25:11.117762+00:00,4.0,-1.0,77.0,33.0,More clouds than sun.,23.0
TimeAndDate,Chicago,United States,2026-03-31,27.0,,93.0,,,
TimeAndDate,Chicago,United States,2026-03-30,27.0,,93.0,,,
TimeAndDate,Toronto,Canada,2026-04-01T20:25:13.547740+00:00,3.0,-1.0,70.0,17.0,Mostly cloudy.,5.0
TimeAndDate,Toronto,Canada,2026-03-31,21.0,,100.0,,,
TimeAndDate,Toronto,Canada,2026-03-30,21.0,,100.0,,,
TimeAndDate,Mexico City,Mexico,2026-04-01T20:25:16.587774+00:00,22.0,24.0,25.0,11.0,Scattered clouds.,0.0
TimeAndDate,Mexico City,Mexico,2026-03-31,25.0,,100.0,,,
TimeAndDate,Mexico City,Mexico,2026-03-30,25.0,,100.0,,,
TimeAndDate,Sao Paulo,Brazil,2026-04-01T20:25:19.570584+00:00,21.0,21.0,78.0,20.0,Partly sunny.,31.0
TimeAndDate,Sao Paulo,Brazil,2026-03-31,30.0,,100.0,,,
TimeAndDate,Sao Paulo,Brazil,2026-03-30,30.0,,100.0,,,
TimeAndDate,Buenos Aires,Argentina,2026-04-01T20:25:22.117313+00:00,26.0,28.0,79.0,17.0,Sunny.,20.0
TimeAndDate,Buenos Aires,Argentina,2026-03-31,29.0,,100.0,,,
TimeAndDate,Buenos Aires,Argentina,2026-03-30,29.0,,100.0,,,
TimeAndDate,London,United Kingdom,2026-04-01T20:25:24.741946+00:00,11.0,10.0,67.0,7.0,Overcast.,5.0
TimeAndDate,London,United Kingdom,2026-03-31,20.0,,100.0,,,
TimeAndDate,London,United Kingdom,2026-03-30,20.0,,100.0,,,
TimeAndDate,Paris,France,2026-04-01T20:25:28.381243+00:00,9.0,8.0,94.0,6.0,Fog.,4.0
TimeAndDate,Paris,France,2026-03-31,17.0,,100.0,,,
TimeAndDate,Paris,France,2026-03-30,17.0,,100.0,,,
TimeAndDate,Berlin,Germany,2026-04-01T20:25:31.009459+00:00,6.0,4.0,76.0,9.0,Clear.,0.0
TimeAndDate,Berlin,Germany,2026-03-31,16.0,,100.0,,,
TimeAndDate,Berlin,Germany,2026-03-30,16.0,,100.0,,,
TimeAndDate,Madrid,Spain,2026-04-01T20:25:32.994139+00:00,13.0,13.0,38.0,4.0,Clear.,0.0
TimeAndDate,Madrid,Spain,2026-03-31,21.0,,100.0,,,
TimeAndDate,Madrid,Spain,2026-03-30,21.0,,100.0,,,
TimeAndDate,Rome,Italy,2026-04-01T20:25:34.750945+00:00,12.0,10.0,54.0,24.0,Passing clouds.,0.0
TimeAndDate,Rome,Italy,2026-03-31,19.0,,93.0,,,
TimeAndDate,Rome,Italy,2026-03-30,19.0,,93.0,,,
TimeAndDate,Cairo,Egypt,2026-04-01T20:25:36.481341+00:00,24.0,25.0,41.0,28.0,Mostly cloudy.,0.0
TimeAndDate,Cairo,Egypt,2026-03-31,27.0,,88.0,,,
TimeAndDate,Cairo,Egypt,2026-03-30,27.0,,88.0,,,
TimeAndDate,Nairobi,Kenya,2026-04-01T20:25:38.342113+00:00,20.0,20.0,69.0,19.0,Passing clouds.,10.0
TimeAndDate,Nairobi,Kenya,2026-03-31,27.0,,94.0,,,
TimeAndDate,Nairobi,Kenya,2026-03-30,27.0,,94.0,,,
TimeAndDate,Johannesburg,South Africa,2026-04-01T20:25:40.269979+00:00,23.0,25.0,51.0,11.0,Passing clouds.,0.0
TimeAndDate,Johannesburg,South Africa,2026-03-31,26.0,,99.0,,,
TimeAndDate,Johannesburg,South Africa,2026-03-30,26.0,,99.0,,,
TimeAndDate,Dubai,United Arab Emirates,2026-04-01T20:25:41.982063+00:00,25.0,26.0,47.0,17.0,Clear.,0.0
TimeAndDate,Dubai,United Arab Emirates,2026-03-31,34.0,,94.0,,,
TimeAndDate,Dubai,United Arab Emirates,2026-03-30,34.0,,94.0,,,
TimeAndDate,Mumbai,India,2026-04-01T20:25:44.044450+00:00,28.0,31.0,72.0,3.0,Haze.,0.0
TimeAndDate,Mumbai,India,2026-03-31,35.0,,89.0,,,
TimeAndDate,Mumbai,India,2026-03-30,35.0,,89.0,,,
TimeAndDate,Tokyo,Japan,2026-04-01T20:25:45.804733+00:00,10.0,8.0,96.0,14.0,Sprinkles. Overcast.,87.0
TimeAndDate,Tokyo,Japan,2026-03-31,21.0,,98.0,,,
TimeAndDate,Tokyo,Japan,2026-03-30,21.0,,98.0,,,
TimeAndDate,Seoul,South Korea,2026-04-01T20:25:47.514433+00:00,4.0,4.0,93.0,2.0,Fog.,0.0
TimeAndDate,Seoul,South Korea,2026-03-31,21.0,,100.0,,,
TimeAndDate,Seoul,South Korea,2026-03-30,21.0,,100.0,,,
TimeAndDate,Singapore,Singapore,2026-04-01T20:25:49.437699+00:00,27.0,30.0,84.0,6.0,Passing clouds.,1.0
TimeAndDate,Singapore,Singapore,2026-03-31,35.0,,94.0,,,
TimeAndDate,Singapore,Singapore,2026-03-30,35.0,,94.0,,,
TimeAndDate,Sydney,Australia,2026-04-01T20:25:52.999844+00:00,19.0,19.0,88.0,9.0,Clear.,0.0
TimeAndDate,Sydney,Australia,2026-03-31,30.0,,100.0,,,
TimeAndDate,Sydney,Australia,2026-03-30,30.0,,100.0,,,
TimeAndDate,Melbourne,Australia,2026-04-01T20:25:55.587712+00:00,11.0,10.0,94.0,7.0,Clear.,0.0
TimeAndDate,Melbourne,Australia,2026-03-31,31.0,,100.0,,,
TimeAndDate,Melbourne,Australia,2026-03-30,31.0,,100.0,,,
TimeAndDate,Auckland,New Zealand,2026-04-01T20:25:58.767618+00:00,17.0,17.0,83.0,6.0,Clear.,0.0
TimeAndDate,Auckland,New Zealand,2026-03-31,27.0,,100.0,,,
TimeAndDate,Auckland,New Zealand,2026-03-30,27.0,,100.0,,,
TimeAndDate,Beirut,Lebanon,2026-04-01T20:26:02.037246+00:00,14.0,14.0,86.0,7.0,Light rain. Overcast.,30.0
TimeAndDate,Beirut,Lebanon,2026-03-31,24.0,,94.0,,,
TimeAndDate,Beirut,Lebanon,2026-03-30,24.0,,94.0,,,
TimeAndDate,New York,United States,2026-04-01T20:26:04.326420+00:00,23.0,25.0,56.0,9.0,Mostly cloudy.,21.0
TimeAndDate,New York,United States,2026-03-31,27.0,,97.0,,,
TimeAndDate,New York,United States,2026-03-30,27.0,,97.0,,,
TimeAndDate,Los Angeles,United States,2026-04-01T20:26:06.265121+00:00,20.0,20.0,53.0,15.0,Sunny.,5.0
TimeAndDate,Los Angeles,United States,2026-03-31,35.0,,97.0,,,
TimeAndDate,Los Angeles,United States,2026-03-30,35.0,,97.0,,,
TimeAndDate,Chicago,United States,2026-04-01T20:26:13.051038+00:00,4.0,-1.0,77.0,33.0,More clouds than sun.,23.0
TimeAndDate,Chicago,United States,2026-03-31,27.0,,93.0,,,
TimeAndDate,Chicago,United States,2026-03-30,27.0,,93.0,,,
TimeAndDate,Toronto,Canada,2026-04-01T20:26:15.505566+00:00,3.0,-1.0,70.0,17.0,Mostly cloudy.,5.0
TimeAndDate,Toronto,Canada,2026-03-31,21.0,,100.0,,,
TimeAndDate,Toronto,Canada,2026-03-30,21.0,,100.0,,,
TimeAndDate,Mexico City,Mexico,2026-04-01T20:26:17.862194+00:00,22.0,24.0,25.0,11.0,Scattered clouds.,0.0
TimeAndDate,Mexico City,Mexico,2026-03-31,25.0,,100.0,,,
TimeAndDate,Mexico City,Mexico,2026-03-30,25.0,,100.0,,,
TimeAndDate,Sao Paulo,Brazil,2026-04-01T20:26:20.219514+00:00,21.0,21.0,78.0,20.0,Partly sunny.,31.0
TimeAndDate,Sao Paulo,Brazil,2026-03-31,30.0,,100.0,,,
TimeAndDate,Sao Paulo,Brazil,2026-03-30,30.0,,100.0,,,
TimeAndDate,Buenos Aires,Argentina,2026-04-01T20:26:22.539725+00:00,26.0,28.0,79.0,17.0,Sunny.,20.0
TimeAndDate,Buenos Aires,Argentina,2026-03-31,29.0,,100.0,,,
TimeAndDate,Buenos Aires,Argentina,2026-03-30,29.0,,100.0,,,
TimeAndDate,London,United Kingdom,2026-04-01T20:26:24.391864+00:00,11.0,10.0,67.0,7.0,Overcast.,5.0
TimeAndDate,London,United Kingdom,2026-03-31,20.0,,100.0,,,
TimeAndDate,London,United Kingdom,2026-03-30,20.0,,100.0,,,
TimeAndDate,Paris,France,2026-04-01T20:26:26.516322+00:00,9.0,8.0,94.0,6.0,Fog.,4.0
TimeAndDate,Paris,France,2026-03-31,17.0,,100.0,,,
TimeAndDate,Paris,France,2026-03-30,17.0,,100.0,,,
TimeAndDate,Berlin,Germany,2026-04-01T20:26:29.487211+00:00,6.0,4.0,76.0,9.0,Clear.,0.0
TimeAndDate,Berlin,Germany,2026-03-31,16.0,,100.0,,,
TimeAndDate,Berlin,Germany,2026-03-30,16.0,,100.0,,,
TimeAndDate,Madrid,Spain,2026-04-01T20:26:32.150336+00:00,13.0,13.0,38.0,4.0,Clear.,0.0
TimeAndDate,Madrid,Spain,2026-03-31,21.0,,100.0,,,
TimeAndDate,Madrid,Spain,2026-03-30,21.0,,100.0,,,
TimeAndDate,Rome,Italy,2026-04-01T20:26:34.219459+00:00,12.0,10.0,54.0,24.0,Passing clouds.,0.0
TimeAndDate,Rome,Italy,2026-03-31,19.0,,93.0,,,
TimeAndDate,Rome,Italy,2026-03-30,19.0,,93.0,,,
TimeAndDate,Cairo,Egypt,2026-04-01T20:26:36.370576+00:00,24.0,25.0,41.0,28.0,Mostly cloudy.,0.0
TimeAndDate,Cairo,Egypt,2026-03-31,27.0,,88.0,,,
TimeAndDate,Cairo,Egypt,2026-03-30,27.0,,88.0,,,
TimeAndDate,Nairobi,Kenya,2026-04-01T20:26:38.851302+00:00,20.0,20.0,69.0,19.0,Passing clouds.,10.0
TimeAndDate,Nairobi,Kenya,2026-03-31,27.0,,94.0,,,
TimeAndDate,Nairobi,Kenya,2026-03-30,27.0,,94.0,,,
TimeAndDate,Johannesburg,South Africa,2026-04-01T20:26:41.243336+00:00,23.0,25.0,51.0,11.0,Passing clouds.,0.0
TimeAndDate,Johannesburg,South Africa,2026-03-31,26.0,,99.0,,,
TimeAndDate,Johannesburg,South Africa,2026-03-30,26.0,,99.0,,,
TimeAndDate,Dubai,United Arab Emirates,2026-04-01T20:26:44.469063+00:00,25.0,26.0,47.0,17.0,Clear.,0.0
TimeAndDate,Dubai,United Arab Emirates,2026-03-31,34.0,,94.0,,,
TimeAndDate,Dubai,United Arab Emirates,2026-03-30,34.0,,94.0,,,
TimeAndDate,Mumbai,India,2026-04-01T20:26:47.227619+00:00,28.0,31.0,72.0,3.0,Haze.,0.0
TimeAndDate,Mumbai,India,2026-03-31,35.0,,89.0,,,
TimeAndDate,Mumbai,India,2026-03-30,35.0,,89.0,,,
TimeAndDate,Tokyo,Japan,2026-04-01T20:26:50.297481+00:00,10.0,8.0,96.0,14.0,Sprinkles. Overcast.,87.0
TimeAndDate,Tokyo,Japan,2026-03-31,21.0,,98.0,,,
TimeAndDate,Tokyo,Japan,2026-03-30,21.0,,98.0,,,
TimeAndDate,Seoul,South Korea,2026-04-01T20:26:52.266108+00:00,4.0,4.0,93.0,2.0,Fog.,0.0
TimeAndDate,Seoul,South Korea,2026-03-31,21.0,,100.0,,,
TimeAndDate,Seoul,South Korea,2026-03-30,21.0,,100.0,,,
TimeAndDate,Singapore,Singapore,2026-04-01T20:26:54.339957+00:00,27.0,30.0,84.0,6.0,Passing clouds.,1.0
TimeAndDate,Singapore,Singapore,2026-03-31,35.0,,94.0,,,
TimeAndDate,Singapore,Singapore,2026-03-30,35.0,,94.0,,,
TimeAndDate,Sydney,Australia,2026-04-01T20:26:56.219892+00:00,19.0,19.0,88.0,9.0,Clear.,0.0
TimeAndDate,Sydney,Australia,2026-03-31,30.0,,100.0,,,
TimeAndDate,Sydney,Australia,2026-03-30,30.0,,100.0,,,
TimeAndDate,Melbourne,Australia,2026-04-01T20:26:58.101244+00:00,11.0,10.0,94.0,7.0,Clear.,0.0
TimeAndDate,Melbourne,Australia,2026-03-31,31.0,,100.0,,,
TimeAndDate,Melbourne,Australia,2026-03-30,31.0,,100.0,,,
TimeAndDate,Auckland,New Zealand,2026-04-01T20:26:59.921787+00:00,17.0,17.0,83.0,6.0,Clear.,0.0
TimeAndDate,Auckland,New Zealand,2026-03-31,27.0,,100.0,,,
TimeAndDate,Auckland,New Zealand,2026-03-30,27.0,,100.0,,,
TimeAndDate,Beirut,Lebanon,2026-04-01T20:27:02.627389+00:00,14.0,14.0,86.0,7.0,Light rain. Overcast.,30.0
TimeAndDate,Beirut,Lebanon,2026-03-31,24.0,,94.0,,,
TimeAndDate,Beirut,Lebanon,2026-03-30,24.0,,94.0,,,
TimeAndDate,Beirut,Lebanon,2026-03-29,24.0,,94.0,,,
TimeAndDate,New York,United States,2026-04-01T20:27:04.388883+00:00,23.0,25.0,56.0,9.0,Mostly cloudy.,21.0
TimeAndDate,New York,United States,2026-03-31,27.0,,97.0,,,
TimeAndDate,New York,United States,2026-03-30,27.0,,97.0,,,
TimeAndDate,New York,United States,2026-03-29,27.0,,97.0,,,
TimeAndDate,Los Angeles,United States,2026-04-01T20:27:06.292131+00:00,20.0,20.0,53.0,15.0,Sunny.,5.0
TimeAndDate,Los Angeles,United States,2026-03-31,35.0,,97.0,,,
TimeAndDate,Los Angeles,United States,2026-03-30,35.0,,97.0,,,
TimeAndDate,Los Angeles,United States,2026-03-29,35.0,,97.0,,,
TimeAndDate,Chicago,United States,2026-04-01T20:27:08.151876+00:00,4.0,-1.0,77.0,33.0,More clouds than sun.,23.0
TimeAndDate,Chicago,United States,2026-03-31,27.0,,93.0,,,
TimeAndDate,Chicago,United States,2026-03-30,27.0,,93.0,,,
TimeAndDate,Chicago,United States,2026-03-29,27.0,,93.0,,,
TimeAndDate,Toronto,Canada,2026-04-01T20:27:09.954921+00:00,3.0,-1.0,70.0,17.0,Mostly cloudy.,5.0
TimeAndDate,Toronto,Canada,2026-03-31,21.0,,100.0,,,
TimeAndDate,Toronto,Canada,2026-03-30,21.0,,100.0,,,
TimeAndDate,Toronto,Canada,2026-03-29,21.0,,100.0,,,
TimeAndDate,Mexico City,Mexico,2026-04-01T20:27:11.934874+00:00,22.0,24.0,25.0,11.0,Scattered clouds.,0.0
TimeAndDate,Mexico City,Mexico,2026-03-31,25.0,,100.0,,,
TimeAndDate,Mexico City,Mexico,2026-03-30,25.0,,100.0,,,
TimeAndDate,Mexico City,Mexico,2026-03-29,25.0,,100.0,,,
TimeAndDate,Sao Paulo,Brazil,2026-04-01T20:27:14.249567+00:00,21.0,21.0,78.0,20.0,Partly sunny.,31.0
TimeAndDate,Sao Paulo,Brazil,2026-03-31,30.0,,100.0,,,
TimeAndDate,Sao Paulo,Brazil,2026-03-30,30.0,,100.0,,,
TimeAndDate,Sao Paulo,Brazil,2026-03-29,30.0,,100.0,,,
TimeAndDate,Buenos Aires,Argentina,2026-04-01T20:27:17.964379+00:00,26.0,28.0,79.0,17.0,Sunny.,20.0
TimeAndDate,Buenos Aires,Argentina,2026-03-31,29.0,,100.0,,,
TimeAndDate,Buenos Aires,Argentina,2026-03-30,29.0,,100.0,,,
TimeAndDate,Buenos Aires,Argentina,2026-03-29,29.0,,100.0,,,
TimeAndDate,London,United Kingdom,2026-04-01T20:27:20.458719+00:00,11.0,10.0,67.0,7.0,Overcast.,5.0
TimeAndDate,London,United Kingdom,2026-03-31,20.0,,100.0,,,
TimeAndDate,London,United Kingdom,2026-03-30,20.0,,100.0,,,
TimeAndDate,London,United Kingdom,2026-03-29,20.0,,100.0,,,
TimeAndDate,Paris,France,2026-04-01T20:27:22.743026+00:00,9.0,8.0,94.0,6.0,Fog.,4.0
TimeAndDate,Paris,France,2026-03-31,17.0,,100.0,,,
TimeAndDate,Paris,France,2026-03-30,17.0,,100.0,,,
TimeAndDate,Paris,France,2026-03-29,17.0,,100.0,,,
TimeAndDate,Berlin,Germany,2026-04-01T20:27:25.756767+00:00,6.0,4.0,76.0,9.0,Clear.,0.0
TimeAndDate,Berlin,Germany,2026-03-31,16.0,,100.0,,,
TimeAndDate,Berlin,Germany,2026-03-30,16.0,,100.0,,,
TimeAndDate,Berlin,Germany,2026-03-29,16.0,,100.0,,,
TimeAndDate,Madrid,Spain,2026-04-01T20:27:29.857189+00:00,13.0,13.0,38.0,4.0,Clear.,0.0
TimeAndDate,Madrid,Spain,2026-03-31,21.0,,100.0,,,
TimeAndDate,Madrid,Spain,2026-03-30,21.0,,100.0,,,
TimeAndDate,Madrid,Spain,2026-03-29,21.0,,100.0,,,
TimeAndDate,Rome,Italy,2026-04-01T20:27:31.997852+00:00,12.0,10.0,54.0,24.0,Passing clouds.,0.0
TimeAndDate,Rome,Italy,2026-03-31,19.0,,93.0,,,
TimeAndDate,Rome,Italy,2026-03-30,19.0,,93.0,,,
TimeAndDate,Rome,Italy,2026-03-29,19.0,,93.0,,,
TimeAndDate,Cairo,Egypt,2026-04-01T20:27:33.989420+00:00,24.0,25.0,41.0,28.0,Mostly cloudy.,0.0
TimeAndDate,Cairo,Egypt,2026-03-31,27.0,,88.0,,,
TimeAndDate,Cairo,Egypt,2026-03-30,27.0,,88.0,,,
TimeAndDate,Cairo,Egypt,2026-03-29,27.0,,88.0,,,
TimeAndDate,Nairobi,Kenya,2026-04-01T20:27:36.031600+00:00,20.0,20.0,69.0,19.0,Passing clouds.,10.0
TimeAndDate,Nairobi,Kenya,2026-03-31,27.0,,94.0,,,
TimeAndDate,Nairobi,Kenya,2026-03-30,27.0,,94.0,,,
TimeAndDate,Nairobi,Kenya,2026-03-29,27.0,,94.0,,,
TimeAndDate,Johannesburg,South Africa,2026-04-01T20:27:38.231488+00:00,23.0,25.0,51.0,11.0,Passing clouds.,0.0
TimeAndDate,Johannesburg,South Africa,2026-03-31,26.0,,99.0,,,
TimeAndDate,Johannesburg,South Africa,2026-03-30,26.0,,99.0,,,
TimeAndDate,Johannesburg,South Africa,2026-03-29,26.0,,99.0,,,
TimeAndDate,Dubai,United Arab Emirates,2026-04-01T20:27:40.207119+00:00,25.0,26.0,47.0,17.0,Clear.,0.0
TimeAndDate,Dubai,United Arab Emirates,2026-03-31,34.0,,94.0,,,
TimeAndDate,Dubai,United Arab Emirates,2026-03-30,34.0,,94.0,,,
TimeAndDate,Dubai,United Arab Emirates,2026-03-29,34.0,,94.0,,,
TimeAndDate,Mumbai,India,2026-04-01T20:27:42.234695+00:00,28.0,31.0,72.0,3.0,Haze.,0.0
TimeAndDate,Mumbai,India,2026-03-31,35.0,,89.0,,,
TimeAndDate,Mumbai,India,2026-03-30,35.0,,89.0,,,
TimeAndDate,Mumbai,India,2026-03-29,35.0,,89.0,,,
TimeAndDate,Tokyo,Japan,2026-04-01T20:27:44.170708+00:00,10.0,8.0,96.0,14.0,Sprinkles. Overcast.,87.0
TimeAndDate,Tokyo,Japan,2026-03-31,21.0,,98.0,,,
TimeAndDate,Tokyo,Japan,2026-03-30,21.0,,98.0,,,
TimeAndDate,Tokyo,Japan,2026-03-29,21.0,,98.0,,,
TimeAndDate,Seoul,South Korea,2026-04-01T20:27:46.369424+00:00,4.0,4.0,93.0,2.0,Fog.,0.0
TimeAndDate,Seoul,South Korea,2026-03-31,21.0,,100.0,,,
TimeAndDate,Seoul,South Korea,2026-03-30,21.0,,100.0,,,
TimeAndDate,Seoul,South Korea,2026-03-29,21.0,,100.0,,,
TimeAndDate,Singapore,Singapore,2026-04-01T20:27:48.412603+00:00,27.0,30.0,84.0,6.0,Passing clouds.,1.0
TimeAndDate,Singapore,Singapore,2026-03-31,35.0,,94.0,,,
TimeAndDate,Singapore,Singapore,2026-03-30,35.0,,94.0,,,
TimeAndDate,Singapore,Singapore,2026-03-29,35.0,,94.0,,,
TimeAndDate,Sydney,Australia,2026-04-01T20:27:51.203065+00:00,19.0,19.0,88.0,9.0,Clear.,0.0
TimeAndDate,Sydney,Australia,2026-03-31,30.0,,100.0,,,
TimeAndDate,Sydney,Australia,2026-03-30,30.0,,100.0,,,
TimeAndDate,Sydney,Australia,2026-03-29,30.0,,100.0,,,
TimeAndDate,Melbourne,Australia,2026-04-01T20:27:53.644692+00:00,11.0,10.0,94.0,7.0,Clear.,0.0
TimeAndDate,Melbourne,Australia,2026-03-31,31.0,,100.0,,,
TimeAndDate,Melbourne,Australia,2026-03-30,31.0,,100.0,,,
TimeAndDate,Melbourne,Australia,2026-03-29,31.0,,100.0,,,
TimeAndDate,Auckland,New Zealand,2026-04-01T20:27:57.419500+00:00,17.0,17.0,83.0,6.0,Clear.,0.0
TimeAndDate,Auckland,New Zealand,2026-03-31,27.0,,100.0,,,
TimeAndDate,Auckland,New Zealand,2026-03-30,27.0,,100.0,,,
TimeAndDate,Auckland,New Zealand,2026-03-29,27.0,,100.0,,,
TimeAndDate,Beirut,Lebanon,2026-04-01T21:02:06.119693+00:00,14.0,14.0,86.0,7.0,Light rain. Overcast.,74.0
TimeAndDate,New York,United States,2026-04-01T21:02:18.466474+00:00,23.0,25.0,56.0,9.0,Mostly cloudy.,25.0
TimeAndDate,Los Angeles,United States,2026-04-01T21:02:24.022961+00:00,20.0,20.0,53.0,15.0,Sunny.,5.0
TimeAndDate,Chicago,United States,2026-04-01T21:02:44.363095+00:00,4.0,-1.0,77.0,33.0,More clouds than sun.,6.0
TimeAndDate,Toronto,Canada,2026-04-01T21:02:52.554691+00:00,3.0,-1.0,70.0,17.0,Mostly cloudy.,5.0
TimeAndDate,Mexico City,Mexico,2026-04-01T21:03:14.906139+00:00,22.0,24.0,25.0,11.0,Scattered clouds.,0.0
TimeAndDate,Sao Paulo,Brazil,2026-04-01T21:03:29.982150+00:00,21.0,21.0,78.0,20.0,Partly sunny.,20.0
TimeAndDate,Beirut,Lebanon,2026-04-01T21:23:00.003672+00:00,14.0,14.0,86.0,7.0,Light rain. Overcast.,74.0
TimeAndDate,New York,United States,2026-04-01T21:23:00.686074+00:00,23.0,25.0,53.0,12.0,Overcast.,25.0
TimeAndDate,Los Angeles,United States,2026-04-01T21:23:01.406690+00:00,19.0,19.0,57.0,11.0,Sunny.,5.0
TimeAndDate,Chicago,United States,2026-04-01T21:23:02.118685+00:00,4.0,0.0,80.0,24.0,Overcast.,6.0
TimeAndDate,Toronto,Canada,2026-04-01T21:23:03.066318+00:00,4.0,0.0,65.0,20.0,Partly sunny.,5.0
TimeAndDate,Mexico City,Mexico,2026-04-01T21:23:03.787650+00:00,23.0,24.0,25.0,15.0,Scattered clouds.,0.0
TimeAndDate,Sao Paulo,Brazil,2026-04-01T21:23:04.444552+00:00,22.0,22.0,83.0,19.0,Broken clouds.,20.0
TimeAndDate,Buenos Aires,Argentina,2026-04-01T21:23:05.110554+00:00,25.0,26.0,79.0,11.0,Passing clouds.,40.0
TimeAndDate,London,United Kingdom,2026-04-01T21:23:06.043578+00:00,11.0,10.0,72.0,7.0,Overcast.,10.0
TimeAndDate,Paris,France,2026-04-01T21:23:06.746306+00:00,8.0,8.0,100.0,4.0,Drizzle. Fog.,0.0
TimeAndDate,Berlin,Germany,2026-04-01T21:23:07.600658+00:00,4.0,3.0,87.0,6.0,Clear.,0.0
TimeAndDate,Madrid,Spain,2026-04-01T21:23:08.530806+00:00,11.0,11.0,47.0,6.0,Passing clouds.,0.0
TimeAndDate,Rome,Italy,2026-04-01T21:23:09.223276+00:00,12.0,10.0,54.0,24.0,Passing clouds.,0.0
